priceDate,market,minPrice,avgPrice,maxPrice
2022-01-01 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-02 00:00:00,가락시장,42500,48750,52500
2022-01-02 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-02 00:00:00,구리농수산물시장,45000,45000,45000
2022-01-02 00:00:00,노량진 1층,37500,43180,50000
2022-01-02 00:00:00,노량진 2층,35000,38330,50000
2022-01-02 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-02 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-02 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-03 00:00:00,가락시장,42500,48750,52500
2022-01-03 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-03 00:00:00,구리농수산물시장,45000,45000,45000
2022-01-03 00:00:00,노량진 1층,37500,40750,45000
2022-01-03 00:00:00,노량진 2층,35000,40000,50000
2022-01-03 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-03 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-03 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-03 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-03 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-04 00:00:00,가락시장,42500,48750,52500
2022-01-04 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-04 00:00:00,구리농수산물시장,45000,45000,45000
2022-01-04 00:00:00,노량진 1층,42500,45835,50000
2022-01-04 00:00:00,노량진 2층,35000,40000,50000
2022-01-04 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-04 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-04 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-04 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-05 00:00:00,가락시장,42500,48750,52500
2022-01-05 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-05 00:00:00,노량진 1층,37500,43125,50000
2022-01-05 00:00:00,노량진 2층,35000,39000,50000
2022-01-05 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-05 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-05 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-05 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-05 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-06 00:00:00,가락시장,42500,48750,52500
2022-01-06 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-06 00:00:00,구리농수산물시장,45000,45000,45000
2022-01-06 00:00:00,노량진 1층,37500,40750,45000
2022-01-06 00:00:00,노량진 2층,35000,39000,50000
2022-01-06 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-06 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-06 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-06 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-07 00:00:00,가락시장,42500,47500,52500
2022-01-07 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-07 00:00:00,구리농수산물시장,45000,45000,45000
2022-01-07 00:00:00,노량진 1층,37500,40455,45000
2022-01-07 00:00:00,노량진 2층,35000,39000,50000
2022-01-07 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-07 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-07 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-07 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-07 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-08 00:00:00,가락시장,42500,49165,52500
2022-01-08 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-08 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-08 00:00:00,노량진 1층,37500,40455,45000
2022-01-08 00:00:00,노량진 2층,35000,39000,50000
2022-01-08 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-08 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-08 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-08 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-08 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-09 00:00:00,가락시장,42500,48750,52500
2022-01-09 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-09 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-09 00:00:00,노량진 1층,37500,40000,45000
2022-01-09 00:00:00,노량진 2층,35000,36000,40000
2022-01-09 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-09 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-09 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-09 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-09 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-10 00:00:00,가락시장,42500,49165,52500
2022-01-10 00:00:00,강서농수산물시장,45000,47500,50000
2022-01-10 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-10 00:00:00,노량진 1층,37500,40000,45000
2022-01-10 00:00:00,노량진 2층,35000,36000,40000
2022-01-10 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-10 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-10 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-10 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-10 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-11 00:00:00,가락시장,42500,48750,52500
2022-01-11 00:00:00,강서농수산물시장,45000,47500,50000
2022-01-11 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-11 00:00:00,노량진 1층,37500,40000,45000
2022-01-11 00:00:00,노량진 2층,35000,36000,40000
2022-01-11 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-11 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-11 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-11 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-11 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-12 00:00:00,가락시장,42500,48750,52500
2022-01-12 00:00:00,강서농수산물시장,45000,47500,50000
2022-01-12 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-12 00:00:00,노량진 1층,35000,41250,50000
2022-01-12 00:00:00,노량진 2층,35000,36000,40000
2022-01-12 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-12 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-12 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-12 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-13 00:00:00,가락시장,40000,50000,60000
2022-01-13 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-13 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-13 00:00:00,노량진 1층,37500,40000,45000
2022-01-13 00:00:00,노량진 2층,35000,36000,40000
2022-01-13 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-13 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-13 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-13 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-13 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-13 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-14 00:00:00,가락시장,42500,48750,52500
2022-01-14 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-14 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-14 00:00:00,노량진 1층,37500,40280,45000
2022-01-14 00:00:00,노량진 2층,35000,36000,40000
2022-01-14 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-14 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-14 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-14 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-14 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-14 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-15 00:00:00,가락시장,42500,48750,52500
2022-01-15 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-15 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-15 00:00:00,노량진 1층,37500,40000,45000
2022-01-15 00:00:00,노량진 2층,35000,36000,40000
2022-01-15 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-15 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-15 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-15 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-15 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-16 00:00:00,가락시장,42500,48750,52500
2022-01-16 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-16 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-16 00:00:00,노량진 1층,37500,40000,45000
2022-01-16 00:00:00,노량진 2층,35000,36000,40000
2022-01-16 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-16 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-16 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-16 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-17 00:00:00,가락시장,42500,49165,52500
2022-01-17 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-17 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-17 00:00:00,노량진 1층,37500,40000,45000
2022-01-17 00:00:00,노량진 2층,35000,36000,40000
2022-01-17 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-17 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-17 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-17 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-17 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-17 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-18 00:00:00,가락시장,42500,48750,52500
2022-01-18 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-18 00:00:00,노량진 1층,37500,40315,45000
2022-01-18 00:00:00,노량진 2층,35000,36000,40000
2022-01-18 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-18 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-18 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-18 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-19 00:00:00,가락시장,42500,48750,52500
2022-01-19 00:00:00,강서농수산물시장,45000,47500,50000
2022-01-19 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-19 00:00:00,노량진 1층,37500,40000,45000
2022-01-19 00:00:00,노량진 2층,35000,36000,40000
2022-01-19 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-19 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-19 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-19 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-19 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-20 00:00:00,가락시장,42500,48750,52500
2022-01-20 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-20 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-20 00:00:00,노량진 1층,37500,39750,45000
2022-01-20 00:00:00,노량진 2층,35000,36000,40000
2022-01-20 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-20 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-20 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-20 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-20 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-20 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-21 00:00:00,가락시장,42500,48750,52500
2022-01-21 00:00:00,강서농수산물시장,47500,48750,50000
2022-01-21 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-21 00:00:00,노량진 1층,37500,39750,45000
2022-01-21 00:00:00,노량진 2층,35000,36000,40000
2022-01-21 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-21 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-21 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-21 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-21 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-21 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-22 00:00:00,가락시장,42500,48750,52500
2022-01-22 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-22 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-22 00:00:00,노량진 1층,37500,39750,45000
2022-01-22 00:00:00,노량진 2층,35000,36000,40000
2022-01-22 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-22 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-22 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-22 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-22 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-22 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-23 00:00:00,가락시장,42500,48750,52500
2022-01-23 00:00:00,강서농수산물시장,45000,47500,50000
2022-01-23 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-23 00:00:00,노량진 1층,37500,39750,45000
2022-01-23 00:00:00,노량진 2층,35000,36000,40000
2022-01-23 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-23 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-23 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-23 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-23 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-23 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-24 00:00:00,가락시장,42500,47500,52500
2022-01-24 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-24 00:00:00,노량진 1층,37500,40000,45000
2022-01-24 00:00:00,노량진 2층,35000,36250,40000
2022-01-24 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-24 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-24 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-24 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-24 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-24 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-25 00:00:00,가락시장,42500,48750,52500
2022-01-25 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-25 00:00:00,노량진 1층,37500,40315,45000
2022-01-25 00:00:00,노량진 2층,35000,36000,40000
2022-01-25 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-25 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-25 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-25 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-25 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-25 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-26 00:00:00,가락시장,42500,48750,52500
2022-01-26 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-26 00:00:00,구리농수산물시장,30000,30000,30000
2022-01-26 00:00:00,노량진 1층,37500,40000,45000
2022-01-26 00:00:00,노량진 2층,35000,36000,40000
2022-01-26 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-26 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-26 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-26 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-27 00:00:00,가락시장,42500,48750,52500
2022-01-27 00:00:00,강서농수산물시장,50000,50000,50000
2022-01-27 00:00:00,구리농수산물시장,30000,30000,30000
2022-01-27 00:00:00,노량진 1층,37500,39165,45000
2022-01-27 00:00:00,노량진 2층,35000,36250,40000
2022-01-27 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-27 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-27 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-27 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-27 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-28 00:00:00,가락시장,42500,48750,52500
2022-01-28 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-28 00:00:00,노량진 1층,37500,39750,45000
2022-01-28 00:00:00,노량진 2층,35000,36000,40000
2022-01-28 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-28 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-28 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-28 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-28 00:00:00,인천종합연안부두어시장,45000,45000,45000
2022-01-29 00:00:00,가락시장,42500,49165,52500
2022-01-29 00:00:00,강서농수산물시장,47500,49165,50000
2022-01-29 00:00:00,구리농수산물시장,40000,40000,40000
2022-01-29 00:00:00,노량진 1층,37500,39750,45000
2022-01-29 00:00:00,노량진 2층,35000,36000,40000
2022-01-29 00:00:00,마포농수산물시장,40000,40000,40000
2022-01-29 00:00:00,부산민락어민활어직판장,55000,55000,55000
2022-01-29 00:00:00,소래포구종합어시장,40000,40000,40000
2022-01-29 00:00:00,수원농수산물시장,45000,45000,45000
2022-01-29 00:00:00,안양평촌농수산물시장,50000,50000,50000
2022-01-29 00:00:00,인천종합연안부두어시장,45000,45000,45000
