date,item,m_가락시장,m_강서농수산물시장,m_구리농수산물시장,m_노량진시장,m_마포농수산물시장,m_부산민락어민활어직판장,m_소래포구종합어시장,m_수원농수산물시장,m_안양평촌농수산물시장,m_인천종합연안부두어시장,avgPrice,avgPrice_lag_1
2024-05-08,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-08,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-08,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-08,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-08,농어,0,0,0,0,0,0,0,0,0,1,36250.0,37500.0
2024-05-09,농어,1,0,0,0,0,0,0,0,0,0,40300.0,40280.0
2024-05-09,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-09,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-09,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-09,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-09,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-09,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-09,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-09,농어,0,0,0,0,0,0,0,0,0,1,37500.0,36250.0
2024-05-10,농어,1,0,0,0,0,0,0,0,0,0,40300.0,40300.0
2024-05-10,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-10,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-10,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-10,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-10,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-10,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-10,농어,0,0,0,0,0,0,0,0,1,0,42500.0,40000.0
2024-05-10,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37500.0
2024-05-11,농어,1,0,0,0,0,0,0,0,0,0,40280.0,40300.0
2024-05-11,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-11,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-11,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-11,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-11,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-11,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-11,농어,0,0,0,0,0,0,0,0,1,0,42500.0,42500.0
2024-05-11,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37000.0
2024-05-12,농어,1,0,0,0,0,0,0,0,0,0,40340.0,40280.0
2024-05-12,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-12,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-12,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-12,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-12,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-12,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-12,농어,0,0,0,0,0,0,0,0,1,0,40000.0,42500.0
2024-05-12,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37000.0
2024-05-13,농어,1,0,0,0,0,0,0,0,0,0,40300.0,40340.0
2024-05-13,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-13,농어,0,0,1,0,0,0,0,0,0,0,42500.0,42000.0
2024-05-13,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-13,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-13,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-13,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-13,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-13,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37500.0
2024-05-14,농어,1,0,0,0,0,0,0,0,0,0,40300.0,40300.0
2024-05-14,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-14,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42500.0
2024-05-14,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-14,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-14,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-14,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-14,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-14,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37500.0
2024-05-15,농어,1,0,0,0,0,0,0,0,0,0,40340.0,40300.0
2024-05-15,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-15,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-15,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-15,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-15,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-15,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-15,농어,0,0,0,0,0,0,0,0,1,0,42500.0,40000.0
2024-05-15,농어,0,0,0,0,0,0,0,0,0,1,36670.0,37000.0
2024-05-16,농어,1,0,0,0,0,0,0,0,0,0,40340.0,40340.0
2024-05-16,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-16,농어,0,0,1,0,0,0,0,0,0,0,42500.0,42000.0
2024-05-16,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-16,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-16,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-16,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-16,농어,0,0,0,0,0,0,0,0,1,0,45000.0,42500.0
2024-05-16,농어,0,0,0,0,0,0,0,0,0,1,36670.0,36670.0
2024-05-17,농어,1,0,0,0,0,0,0,0,0,0,39800.0,40340.0
2024-05-17,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-17,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42500.0
2024-05-17,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-17,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-17,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-17,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-17,농어,0,0,0,0,0,0,0,0,1,0,40000.0,45000.0
2024-05-17,농어,0,0,0,0,0,0,0,0,0,1,37000.0,36670.0
2024-05-18,농어,1,0,0,0,0,0,0,0,0,0,40300.0,39800.0
2024-05-18,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-18,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-18,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-18,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-18,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-18,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-18,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-18,농어,0,0,0,0,0,0,0,0,0,1,36250.0,37000.0
2024-05-19,농어,1,0,0,0,0,0,0,0,0,0,40340.0,40300.0
2024-05-19,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-19,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-19,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-19,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-19,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-19,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-19,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-19,농어,0,0,0,0,0,0,0,0,0,1,36670.0,36250.0
2024-05-20,농어,1,0,0,0,0,0,0,0,0,0,39820.0,40340.0
2024-05-20,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-20,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-20,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-20,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-20,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-20,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-20,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-20,농어,0,0,0,0,0,0,0,0,0,1,37500.0,36670.0
2024-05-21,농어,1,0,0,0,0,0,0,0,0,0,39840.0,39820.0
2024-05-21,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-21,농어,0,0,1,0,0,0,0,0,0,0,42500.0,42000.0
2024-05-21,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-21,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-21,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-21,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-21,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-21,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37500.0
2024-05-22,농어,1,0,0,0,0,0,0,0,0,0,39470.0,39840.0
2024-05-22,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-22,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42500.0
2024-05-22,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-22,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-22,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-22,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-22,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-22,농어,0,0,0,0,0,0,0,0,0,1,36670.0,37000.0
2024-05-23,농어,1,0,0,0,0,0,0,0,0,0,39800.0,39470.0
2024-05-23,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-23,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-23,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-23,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-23,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-23,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-23,농어,0,0,0,0,0,0,0,0,1,0,42500.0,40000.0
2024-05-23,농어,0,0,0,0,0,0,0,0,0,1,37500.0,36670.0
2024-05-24,농어,1,0,0,0,0,0,0,0,0,0,39800.0,39800.0
2024-05-24,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-24,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-24,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-24,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-24,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-24,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-24,농어,0,0,0,0,0,0,0,0,1,0,40000.0,42500.0
2024-05-24,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37500.0
2024-05-25,농어,1,0,0,0,0,0,0,0,0,0,39470.0,39800.0
2024-05-25,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-25,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-25,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-25,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-25,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-25,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-25,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-25,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37000.0
2024-05-26,농어,1,0,0,0,0,0,0,0,0,0,39800.0,39470.0
2024-05-26,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-26,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-26,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-26,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-26,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-26,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-26,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-26,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37500.0
2024-05-27,농어,1,0,0,0,0,0,0,0,0,0,39820.0,39800.0
2024-05-27,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-27,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-27,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-27,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-27,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-27,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-27,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-27,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37500.0
2024-05-28,농어,1,0,0,0,0,0,0,0,0,0,39370.0,39820.0
2024-05-28,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-28,농어,0,0,1,0,0,0,0,0,0,0,42500.0,42000.0
2024-05-28,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-28,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-28,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-28,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-28,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-28,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37500.0
2024-05-29,농어,1,0,0,0,0,0,0,0,0,0,39840.0,39370.0
2024-05-29,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-29,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42500.0
2024-05-29,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-29,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-29,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-29,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-29,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-05-29,농어,0,0,0,0,0,0,0,0,0,1,36670.0,37000.0
2024-05-30,농어,1,0,0,0,0,0,0,0,0,0,39820.0,39840.0
2024-05-30,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-30,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-30,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-30,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-30,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-30,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-30,농어,0,0,0,0,0,0,0,0,1,0,42500.0,40000.0
2024-05-30,농어,0,0,0,0,0,0,0,0,0,1,37500.0,36670.0
2024-05-31,농어,1,0,0,0,0,0,0,0,0,0,39420.0,39820.0
2024-05-31,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-05-31,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-05-31,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-05-31,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-05-31,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-05-31,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-05-31,농어,0,0,0,0,0,0,0,0,1,0,40000.0,42500.0
2024-05-31,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37500.0
2024-06-01,농어,1,0,0,0,0,0,0,0,0,0,39840.0,39420.0
2024-06-01,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-01,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-01,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-01,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-01,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-01,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-01,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-01,농어,0,0,0,0,0,0,0,0,0,1,37000.0,37000.0
2024-06-02,농어,1,0,0,0,0,0,0,0,0,0,39800.0,39840.0
2024-06-02,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-02,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-02,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-02,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-02,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-02,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-02,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-02,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37000.0
2024-06-03,농어,1,0,0,0,0,0,0,0,0,0,39820.0,39800.0
2024-06-03,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-03,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-03,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-03,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-03,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-03,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-03,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-03,농어,0,0,0,0,0,0,0,0,0,1,36670.0,37500.0
2024-06-04,농어,1,0,0,0,0,0,0,0,0,0,39470.0,39820.0
2024-06-04,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-04,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-04,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-04,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-04,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-04,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-04,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-04,농어,0,0,0,0,0,0,0,0,0,1,36250.0,36670.0
2024-06-05,농어,1,0,0,0,0,0,0,0,0,0,40300.0,39470.0
2024-06-05,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-05,농어,0,0,1,0,0,0,0,0,0,0,42500.0,42000.0
2024-06-05,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-05,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-05,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-05,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-05,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-05,농어,0,0,0,0,0,0,0,0,0,1,37500.0,36250.0
2024-06-06,농어,1,0,0,0,0,0,0,0,0,0,39820.0,40300.0
2024-06-06,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-06,농어,0,0,1,0,0,0,0,0,0,0,41250.0,42500.0
2024-06-06,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-06,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-06,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-06,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-06,농어,0,0,0,0,0,0,0,0,1,0,42500.0,40000.0
2024-06-06,농어,0,0,0,0,0,0,0,0,0,1,36670.0,37500.0
2024-06-07,농어,1,0,0,0,0,0,0,0,0,0,39470.0,39820.0
2024-06-07,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-07,농어,0,0,1,0,0,0,0,0,0,0,42000.0,41250.0
2024-06-07,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-07,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-07,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-07,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-07,농어,0,0,0,0,0,0,0,0,1,0,40000.0,42500.0
2024-06-07,농어,0,0,0,0,0,0,0,0,0,1,37000.0,36670.0
2024-06-08,농어,1,0,0,0,0,0,0,0,0,0,39820.0,39470.0
2024-06-08,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-08,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-08,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-08,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-08,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-08,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-08,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-08,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37000.0
2024-06-09,농어,1,0,0,0,0,0,0,0,0,0,39800.0,39820.0
2024-06-09,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-09,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-09,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-09,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-09,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-09,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-09,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-09,농어,0,0,0,0,0,0,0,0,0,1,36670.0,37500.0
2024-06-10,농어,1,0,0,0,0,0,0,0,0,0,39840.0,39800.0
2024-06-10,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-10,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-10,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-10,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-10,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-10,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-10,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-10,농어,0,0,0,0,0,0,0,0,0,1,36250.0,36670.0
2024-06-11,농어,1,0,0,0,0,0,0,0,0,0,39420.0,39840.0
2024-06-11,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-11,농어,0,0,1,0,0,0,0,0,0,0,42500.0,42000.0
2024-06-11,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-11,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-11,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-11,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-11,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-11,농어,0,0,0,0,0,0,0,0,0,1,37500.0,36250.0
2024-06-12,농어,1,0,0,0,0,0,0,0,0,0,39840.0,39420.0
2024-06-12,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-12,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42500.0
2024-06-12,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-12,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-12,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-12,농어,0,0,0,0,0,0,0,1,0,0,35000.0,35000.0
2024-06-12,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-12,농어,0,0,0,0,0,0,0,0,0,1,36250.0,37500.0
2024-06-13,농어,1,0,0,0,0,0,0,0,0,0,39840.0,39840.0
2024-06-13,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-13,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-13,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-13,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-13,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-13,농어,0,0,0,0,0,0,0,1,0,0,36000.0,35000.0
2024-06-13,농어,0,0,0,0,0,0,0,0,1,0,40000.0,40000.0
2024-06-13,농어,0,0,0,0,0,0,0,0,0,1,37500.0,36250.0
2024-06-14,농어,1,0,0,0,0,0,0,0,0,0,39470.0,39840.0
2024-06-14,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-14,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-14,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-14,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-14,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-14,농어,0,0,0,0,0,0,0,1,0,0,35000.0,36000.0
2024-06-14,농어,0,0,0,0,0,0,0,0,1,0,42500.0,40000.0
2024-06-14,농어,0,0,0,0,0,0,0,0,0,1,37500.0,37500.0
2024-06-15,농어,1,0,0,0,0,0,0,0,0,0,39840.0,39470.0
2024-06-15,농어,0,1,0,0,0,0,0,0,0,0,45000.0,45000.0
2024-06-15,농어,0,0,1,0,0,0,0,0,0,0,42000.0,42000.0
2024-06-15,농어,0,0,0,1,0,0,0,0,0,0,35000.0,35000.0
2024-06-15,농어,0,0,0,0,1,0,0,0,0,0,40000.0,40000.0
2024-06-15,농어,0,0,0,0,0,0,1,0,0,0,40000.0,40000.0
2024-06-15,농어,0,0,0,0,0,0,0,1,0,0,36000.0,35000.0
2024-06-15,농어,0,0,0,0,0,0,0,0,1,0,40000.0,42500.0
